image_path,class_name
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0049_jpg.rf.377fdc16b5ed9f9df4131ab3c33cafd2.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0192_jpg.rf.3987bb3c19936129cdcf77bd4657d8ea.jpg,shrimp
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0192_jpg.rf.3987bb3c19936129cdcf77bd4657d8ea.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0192_jpg.rf.3987bb3c19936129cdcf77bd4657d8ea.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0192_jpg.rf.3987bb3c19936129cdcf77bd4657d8ea.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-02-04to2019-03-19_17-02-12_1-0021_jpg.rf.7383d9eed58e884b96576bb41b070b25.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0152_jpg.rf.f378c10afaab774f9c0963371a5c4596.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0152_jpg.rf.f378c10afaab774f9c0963371a5c4596.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0152_jpg.rf.f378c10afaab774f9c0963371a5c4596.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0152_jpg.rf.f378c10afaab774f9c0963371a5c4596.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-00to2019-03-06_22-01-09_1-0087_jpg.rf.d5b48da1e7b6773e4a84dc69b7f9a4db.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-00to2019-03-06_22-01-09_1-0087_jpg.rf.d5b48da1e7b6773e4a84dc69b7f9a4db.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_14-02-47to2019-03-19_14-03-00_1-0170_jpg.rf.c83d9d36955be00e19f290164231dbe4.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-52-16to2019-02-21_06-52-34_1-0182_jpg.rf.ad7f47a0219e5363940c4bec625ee0e0.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-52-16to2019-02-21_06-52-34_1-0182_jpg.rf.ad7f47a0219e5363940c4bec625ee0e0.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-52-16to2019-02-21_06-52-34_1-0182_jpg.rf.ad7f47a0219e5363940c4bec625ee0e0.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-52-16to2019-02-21_06-52-34_1-0182_jpg.rf.ad7f47a0219e5363940c4bec625ee0e0.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_10-50-55to2019-03-20_10-51-03_1-0099_jpg.rf.ff45cea6d59e58e96529f286de42aaa6.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_10-50-55to2019-03-20_10-51-03_1-0099_jpg.rf.ff45cea6d59e58e96529f286de42aaa6.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_14-30-38to2019-03-19_14-30-50_1-0137_jpg.rf.70207a14c158aae8ab0e3f8c788b30c9.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-50-24to2019-02-21_06-50-40_1-0050_jpg.rf.3bb382c5ab13e7b74b748da0312745d4.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0054_jpg.rf.a9f4e8fd3d13dbaf9814b3f63f33b62e.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0054_jpg.rf.a9f4e8fd3d13dbaf9814b3f63f33b62e.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0054_jpg.rf.a9f4e8fd3d13dbaf9814b3f63f33b62e.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0054_jpg.rf.a9f4e8fd3d13dbaf9814b3f63f33b62e.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_03-22-18to2019-03-21_03-22-29_1-0077_jpg.rf.e9d6335ed0acf1fb558a3458e33f4ebd.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0102_jpg.rf.a4a5c0605d05e77b4604e4bb7af9080b.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0102_jpg.rf.a4a5c0605d05e77b4604e4bb7af9080b.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-26_00-44-33to2019-02-26_00-44-47_1-0077_jpg.rf.6b1b1357802fac40d54864293a1483c4.jpg,shrimp
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-26_00-44-33to2019-02-26_00-44-47_1-0077_jpg.rf.6b1b1357802fac40d54864293a1483c4.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-26_00-44-33to2019-02-26_00-44-47_1-0077_jpg.rf.6b1b1357802fac40d54864293a1483c4.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_15-42-11to2019-03-19_15-42-25_1-0187_jpg.rf.c4e44f9c19262aafac8d0ebe5136ca78.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_15-42-11to2019-03-19_15-42-25_1-0187_jpg.rf.c4e44f9c19262aafac8d0ebe5136ca78.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_04-10-54to2019-03-21_04-11-06_1-0141_jpg.rf.386c5f8b6542126c7a6754e367ba2b0d.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_04-10-54to2019-03-21_04-11-06_1-0141_jpg.rf.386c5f8b6542126c7a6754e367ba2b0d.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_00-29-09to2019-03-21_00-29-17_1-0023_jpg.rf.ac846ecb567c87b079b44f51167efc7b.jpg,shrimp
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0123_jpg.rf.da0062612b67c3807407d77d5229a414.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0123_jpg.rf.da0062612b67c3807407d77d5229a414.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-20_19-01-02to2019-02-20_19-01-13_1-0106_jpg.rf.166f99da652f600ceab9702ebc9ac746.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_03-21-54to2019-03-21_03-22-09_1-0033_jpg.rf.7e02dcc5886a6fe4ba054e4f83849189.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_00-29-09to2019-03-21_00-29-17_1-0099_jpg.rf.0f1e6d8d22a9c96ebf5c6d8fe3f09674.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-52-16to2019-02-21_06-52-34_1-0157_jpg.rf.25c5da3396c07c6f237a003febc55f0a.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-52-16to2019-02-21_06-52-34_1-0157_jpg.rf.25c5da3396c07c6f237a003febc55f0a.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_04-10-54to2019-03-21_04-11-06_1-0110_jpg.rf.8d413990993c374e1a39568c1776d8c8.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_04-10-54to2019-03-21_04-11-06_1-0110_jpg.rf.8d413990993c374e1a39568c1776d8c8.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0168_jpg.rf.21822fb5abe17c741e0a0a9a5ca73238.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0055_jpg.rf.d0d97ac79a5ca0ff54cff422d0cd032b.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0055_jpg.rf.d0d97ac79a5ca0ff54cff422d0cd032b.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0055_jpg.rf.d0d97ac79a5ca0ff54cff422d0cd032b.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_03-27-02to2019-03-21_03-27-17_1-0096_jpg.rf.b01dfc763d402f13806a0bf7fd4b581d.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_03-27-02to2019-03-21_03-27-17_1-0096_jpg.rf.b01dfc763d402f13806a0bf7fd4b581d.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-27-24to2019-02-22_23-27-39_1-0130_jpg.rf.d22d7e7f5f70285732e94f34a9bd8181.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-27-24to2019-02-22_23-27-39_1-0130_jpg.rf.d22d7e7f5f70285732e94f34a9bd8181.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-27-24to2019-02-22_23-27-39_1-0130_jpg.rf.d22d7e7f5f70285732e94f34a9bd8181.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-50-24to2019-02-21_06-50-40_1-0103_jpg.rf.83ad9ec3042422f99b11fd0126e78d8c.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0462_jpg.rf.26f2567c97c590322810a7ec55292691.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0462_jpg.rf.26f2567c97c590322810a7ec55292691.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0021_jpg.rf.33af911c383fbe9140d15ac365e91122.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0021_jpg.rf.33af911c383fbe9140d15ac365e91122.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0021_jpg.rf.33af911c383fbe9140d15ac365e91122.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0021_jpg.rf.33af911c383fbe9140d15ac365e91122.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-00-43to2019-03-06_22-00-51_1-0099_jpg.rf.dfea1bbc5d5b76b611f7b788e2faf172.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-00to2019-03-06_22-01-09_1-0083_jpg.rf.b1d3185ed590c041cf672b75f518e2a3.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-00to2019-03-06_22-01-09_1-0083_jpg.rf.b1d3185ed590c041cf672b75f518e2a3.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-00to2019-03-06_22-01-09_1-0083_jpg.rf.b1d3185ed590c041cf672b75f518e2a3.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_00-14-36to2019-03-21_00-14-49_1-0156_jpg.rf.b3fc43b89092500f1d7af7ed3a2f6a8c.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_00-14-36to2019-03-21_00-14-49_1-0156_jpg.rf.b3fc43b89092500f1d7af7ed3a2f6a8c.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-21-06to2019-02-22_22-21-16_1-0077_jpg.rf.2ed3119f84f4c6e83d08546a5f87eef6.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-21-06to2019-02-22_22-21-16_1-0077_jpg.rf.2ed3119f84f4c6e83d08546a5f87eef6.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-21-06to2019-02-22_22-21-16_1-0077_jpg.rf.2ed3119f84f4c6e83d08546a5f87eef6.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-58-37to2019-02-22_23-58-49_1-0127_jpg.rf.ff3c8a262ac67478b8eaeff1725edf13.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_23-58-37to2019-02-22_23-58-49_1-0127_jpg.rf.ff3c8a262ac67478b8eaeff1725edf13.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_11-41-37to2019-03-19_11-41-47_1-0047_jpg.rf.21f22246a3e5835f5b645008c48b514d.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_15-42-11to2019-03-19_15-42-25_1-0075_jpg.rf.ed42877dec015a12014b646fe0212569.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_13-33-15to2019-03-19_13-33-25_1-0114_jpg.rf.a64a018a7c667278e19ef0912ebceaa8.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_13-33-15to2019-03-19_13-33-25_1-0114_jpg.rf.a64a018a7c667278e19ef0912ebceaa8.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_11-42-13to2019-03-19_11-42-21_1-0090_jpg.rf.7ad82a0d9d770e3c6cdaede615bc961f.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0109_jpg.rf.77f974068d676f20d3c95cdab67b10d4.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0065_jpg.rf.e0209071c3a7a50d1e7ee31d023094ec.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0065_jpg.rf.e0209071c3a7a50d1e7ee31d023094ec.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0065_jpg.rf.e0209071c3a7a50d1e7ee31d023094ec.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0001_jpg.rf.19aef49f2db378a94dcd9fc7632dc5e3.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_01-41-04to2019-03-21_01-41-16_1-0081_jpg.rf.48e043ee0f08ab223629175c52bea401.jpg,shrimp
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_01-41-04to2019-03-21_01-41-16_1-0081_jpg.rf.48e043ee0f08ab223629175c52bea401.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_07-08-28to2019-03-21_07-08-35_1-0105_jpg.rf.4c1e042e6b5405a30d78fd5a8e5a696c.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_07-08-28to2019-03-21_07-08-35_1-0105_jpg.rf.4c1e042e6b5405a30d78fd5a8e5a696c.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-21_07-08-28to2019-03-21_07-08-35_1-0105_jpg.rf.4c1e042e6b5405a30d78fd5a8e5a696c.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_20-53-30to2019-03-19_20-53-39_1-0005_jpg.rf.7a09789a169a5b42b24f4774d185e8ab.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_20-53-30to2019-03-19_20-53-39_1-0005_jpg.rf.7a09789a169a5b42b24f4774d185e8ab.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_23-53-40to2019-03-20_23-53-56_1-0188_jpg.rf.8c14bd66c572e4a2ec4e99881ed73b87.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-20_19-19-23to2019-02-20_19-19-40_1-0135_jpg.rf.d6b33cba66fe2decf7a2b876ed84872b.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0098_jpg.rf.3cdf74ddb9d72f271313a73b1ae421a3.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0229_jpg.rf.be926bb64ed7311f180304a2b7f9c265.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-00-43to2019-03-06_22-00-51_1-0077_jpg.rf.582e22dd67e6ee58079fb29b48e71dbe.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_06-00-48to2019-03-20_06-00-56_1-0050_jpg.rf.e27376b47d80e767b165eb41c523d004.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_06-00-48to2019-03-20_06-00-56_1-0050_jpg.rf.e27376b47d80e767b165eb41c523d004.jpg,jellyfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_14-30-38to2019-03-19_14-30-50_1-0145_jpg.rf.28aab11b173615f1b5317207b58746d9.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-46-20to2019-03-06_22-46-32_1-0134_jpg.rf.e1e63ba6606584a5bcbbe460ac95b52a.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-46-20to2019-03-06_22-46-32_1-0134_jpg.rf.e1e63ba6606584a5bcbbe460ac95b52a.jpg,small_fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_13-33-15to2019-03-19_13-33-25_1-0040_jpg.rf.7621865edbe184b374659acd1b57237a.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-21_06-50-24to2019-02-21_06-50-40_1-0145_jpg.rf.d038d44231223bda23ed874eec8d088e.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0043_jpg.rf.31b8fa1b1f5731735224567d2be02ba7.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0063_jpg.rf.9fbef86b830b5a3532a2955ba5fe3bf5.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0063_jpg.rf.9fbef86b830b5a3532a2955ba5fe3bf5.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0063_jpg.rf.9fbef86b830b5a3532a2955ba5fe3bf5.jpg,fish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0063_jpg.rf.9fbef86b830b5a3532a2955ba5fe3bf5.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0063_jpg.rf.9fbef86b830b5a3532a2955ba5fe3bf5.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_10-50-55to2019-03-20_10-51-03_1-0012_jpg.rf.0edd6a065a241d6c324de66a07b1f633.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-20_10-50-55to2019-03-20_10-51-03_1-0012_jpg.rf.0edd6a065a241d6c324de66a07b1f633.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0438_jpg.rf.27c0e850351001ae277167b5831d61b6.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0438_jpg.rf.27c0e850351001ae277167b5831d61b6.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0005_jpg.rf.5e9e9766cedb8df4c2c2317275e0f311.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0005_jpg.rf.5e9e9766cedb8df4c2c2317275e0f311.jpg,crab
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0005_jpg.rf.5e9e9766cedb8df4c2c2317275e0f311.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_19-56-16to2019-03-19_19-56-24_1-0079_jpg.rf.349343e091c58003e1af83ae3cf9212c.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_19-56-16to2019-03-19_19-56-24_1-0079_jpg.rf.349343e091c58003e1af83ae3cf9212c.jpg,starfish
/workspace/Marine/DU-MobileYOLO-main/brackish_dataset/test/images/2019-03-19_19-56-16to2019-03-19_19-56-24_1-0079_jpg.rf.349343e091c58003e1af83ae3cf9212c.jpg,starfish
